"","Country Name","Country code","Capital City","City code","2016","LocationX","LocationY","LocationZ"
"140","Oman",512,"Masqat (Muscat)",21922,-0.289072120702396,0.477489765024458,0.782014397163683,0.400570851317978
"141","Pakistan",586,"Islamabad",22042,-0.263676257523931,0.242405364208288,0.795820797954768,0.55489539279551
"142","Palau",585,"Koror",22034,-0.296895891074579,-0.694900836136189,0.7076578232962,0.127801537803388
"143","Panama",591,"Ciudad de Panamá (Panama City)",22063,-0.290023773494897,0.17966223013938,-0.971222066250664,0.156362339100998
"144","Papua New Guinea",598,"Port Moresby",22064,-0.294664036703864,-0.828986815443325,0.534660928225395,-0.164068740625064
"145","Paraguay",600,"Asunción",22065,-0.292634575153258,0.483950501708346,-0.763641451966423,-0.427368277642192
"146","Peru",604,"Lima",22078,-0.274046366740316,0.21953031900546,-0.953033115315915,-0.20864879618297
"147","Philippines",608,"Manila",22109,-0.260577144424781,-0.498139834994272,0.829627613303391,0.252140294352961
"148","Poland",616,"Warszawa (Warsaw)",22161,-0.240671302595628,0.571769526679706,0.219616645980469,0.790473362719298
"149","Portugal",620,"Lisboa (Lisbon)",22167,-0.272377613533081,0.77034000518249,-0.123938301276945,0.625472280674393
"150","Puerto Rico",630,"San Juan",22177,-0.284535672614361,0.384194253914775,-0.867217338630993,0.316747317015704
"151","Qatar",634,"Ad-Dawhah (Doha)",22179,-0.2788142330467,0.562619609296991,0.707930222009082,0.426958986321489
"152","Republic of Korea",410,"Seoul",21758,-0.128864837710923,-0.47677017439087,0.633205014208189,0.609706167586409
"153","Republic of Moldova",498,"Chişinău",21885,-0.296122096555315,0.597247530868016,0.329120565653965,0.731419879505385
"154","Romania",642,"Bucuresti (Bucharest)",22191,-0.274523153370954,0.641232925267816,0.314196472229292,0.700072076568654
"155","Russian Federation",643,"Moskva (Moscow)",22299,-0.144360403206671,0.445716444808946,0.343518719951679,0.826638820688717
"156","Rwanda",646,"Kigali",22404,-0.295921852100838,0.865019848424469,0.50058558539877,-0.0339813702295796
"157","Saint Kitts and Nevis",659,"Basseterre",22406,-0.296817818612736,0.437526360373093,-0.84864008920348,0.29728888807923
"158","Saint Lucia",662,"Castries",22408,-0.296737157982659,0.470530261950056,-0.848543295448813,0.2420238590265
"159","Saint Vincent and the Grenadines",670,"Kingstown",22410,-0.29684025273238,0.468735708174103,-0.85350020392775,0.227649374648408
"160","Samoa",882,"Apia",23236,-0.296838360151451,-0.960987373810991,-0.13905124742499,-0.239098343711135
"161","San Marino",674,"San Marino",22411,-0.296745656080356,0.70321300428802,0.155254864078744,0.693820868654228
"162","Sao Tome and Principe",678,"São Tomé",22412,-0.296889901087421,0.993097773695811,0.117142270596776,0.00587369729006482
"163","Saudi Arabia",682,"Ar-Riyadh (Riyadh)",22432,-0.220050280820517,0.623008852476547,0.661342122398153,0.417715892536737
"164","Senegal",686,"Dakar",22439,-0.29467050020866,0.922809805742625,-0.289970576332533,0.253651586406703
"165","Serbia",688,"Beograd (Belgrade)",23241,-0.292366910343301,0.664590785542974,0.247995345973047,0.704852747846727
"166","Seychelles",690,"Victoria",22444,-0.296761968747761,0.565285170720671,0.820959321700983,-0.0804889301429904
"167","Sierra Leone",694,"Freetown",22445,-0.296508257341472,0.962806976436285,-0.226355196782563,0.147533220039237
"168","Singapore",702,"Singapore",22447,-0.259981161136483,-0.239321387952812,0.970679506479179,0.0225070870989082
"169","Slovakia",703,"Bratislava",22448,-0.286222500885604,0.637688409191633,0.19626068753135,0.744872630261285
"170","Slovenia",705,"Ljubljana",22474,-0.291603009483354,0.671895159311895,0.173828086500849,0.719958812180736
"171","Solomon Islands",90,"Honiara",20311,-0.29678519139369,-0.926690357761229,0.338203818365749,-0.163899841595997
"172","Somalia",706,"Muqdisho (Mogadishu)",22477,-0.296126117386607,0.702408776768433,0.710881648151227,0.0356257300341861
"173","South Africa",710,"Cape Town",22481,-0.261649914343717,0.787233778106905,0.262232213881165,-0.558119382041613
"174","South Africa",710,"Pretoria",22501,-0.261649914343717,0.793913204041504,0.425475434631651,-0.434364454086152
"175","South Africa",710,"Bloemfontein",22479,-0.261649914343717,0.783744726123889,0.385888117085958,-0.48665651682151
"176","South Sudan",728,"Juba",22577,-0.296585964221062,0.84883491782204,0.521848794065109,0.0845761102134718
"177","Spain",724,"Madrid",22549,-0.149128269513055,0.759762487413646,-0.0491657246923559,0.648339181474099
"178","Sri Lanka",144,"Sri Jayewardenepura Kotte",20418,-0.287183337905616,0.173953485180851,0.977392320914235,0.120185007431541
"179","Sri Lanka",144,"Colombo",20414,-0.287183337905616,0.174975488840402,0.977147606083676,0.120690240823369
"180","State of Palestine",275,"Ramallah",21016,-0.295331826444219,0.693751594388777,0.489307225481918,0.528476266613949
"181","Sudan",729,"Al-Khartum (Khartoum)",22579,-0.28553878638668,0.812220767602702,0.518087839310083,0.268108961867907
"182","Suriname",740,"Paramaribo",22587,-0.296556396416168,0.568197661427321,-0.816519913412073,0.102208847709304
"183","Swaziland",748,"Mbabane",22588,-0.29647710011411,0.767251943753953,0.463444917118692,-0.44333200155485
"184","Sweden",752,"Stockholm",22597,-0.235903436289244,0.484911239409618,0.158164692236212,0.860142441706054
"185","Switzerland",756,"Bern",22601,-0.217070364379027,0.676901885345552,0.0884841847501258,0.730735510745676
"186","Syrian Arab Republic",760,"Dimashq (Damascus)",22610,-0.295456827979106,0.671912747138409,0.493721454262395,0.552061940214994
"187","Tajikistan",762,"Dushanbe",22615,-0.296103389016438,0.283136460971404,0.729178456171272,0.623002827862177
"188","Thailand",764,"Krung Thep (Bangkok)",22617,-0.247823102055204,-0.177455104164114,0.955112995014001,0.237210566293931
"189","Timor-Leste",626,"Dili",22172,-0.296631630236999,-0.575172963367359,0.80437598962494,-0.148846664477605
"190","Togo",768,"Lomé",22628,-0.296400778181319,0.994045677417349,0.0210352597655532,0.106914494127218
"191","Tonga",776,"Nuku'alofa",22630,-0.29688431314563,-0.929438791538448,-0.0779941290474575,-0.3606389449542
"192","Trinidad and Tobago",780,"Port of Spain",22631,-0.294274565714956,0.468664747822208,-0.863768705772445,0.185086404354674
"193","Tunisia",788,"Tunis",22646,-0.291948705866147,0.787965562157076,0.141291726876024,0.599288678994418
"194","Turkey",792,"Ankara",22656,-0.193946212793064,0.644272572907839,0.416069567116331,0.64171564350446
"195","Turkmenistan",795,"Ashgabat",22739,-0.292619589936835,0.413383281245169,0.671507087587308,0.614973571876864
"196","Tuvalu",798,"Funafuti",22743,-0.29692776567786,-0.988870454709607,0.0138237042798928,-0.14813550891801
"197","Uganda",800,"Kampala",22744,-0.294055472891108,0.842606991465143,0.538500683785563,0.00552009932354201
"198","Ukraine",804,"Kyiv (Kiev)",22765,-0.285804402597891,0.548592093673941,0.323385806161061,0.771017726859767
"199","United Arab Emirates",784,"Abu Zaby (Abu Dhabi)",22632,-0.254378918226482,0.530351219431873,0.739743739795106,0.414133774861548
"200","United Kingdom",826,"London",22860,0.0201309843635779,0.622396618922916,-0.00136589949847453,0.782700826032452
"201","United Republic of Tanzania",834,"Dodoma",22895,-0.290999228069123,0.806976213157166,0.580714605651791,-0.107517152962704
"202","United States of America",840,"Washington, D.C.",23174,1.93204537322357,0.174597255098085,-0.758460028164953,0.627896634955335
"203","United States Virgin Islands",850,"Charlotte Amalie",23190,-0.296470595552501,0.402187602122584,-0.85977754451957,0.31468668011021
"204","Uruguay",858,"Montevideo",23193,-0.290651937729264,0.457004831469762,-0.681824851605531,-0.571193010939726
"205","Uzbekistan",860,"Tashkent",23209,-0.288892821466962,0.266724126763911,0.702757301295308,0.659538032017991
"206","Vanuatu",548,"Port Vila",21956,-0.296838204890497,-0.932765702008556,0.192795041076087,-0.30459516951678
"207","Venezuela (Bolivarian Republic of)",862,"Caracas",23217,-0.296599269536411,0.386110823841034,-0.90431388241962,0.18202976068751
"208","Viet Nam",704,"Hà Noi",22457,-0.272496810190741,-0.254799070948081,0.897977497656262,0.35876712105068
"209","Yemen",887,"Sana'a'",23239,-0.292588997820827,0.69123401507691,0.672379292488723,0.264767111690668
"210","Zambia",894,"Lusaka",23277,-0.294434388327024,0.848991787754968,0.456698286374276,-0.265781149721766
"211","Zimbabwe",716,"Harare",22513,-0.294482791262116,0.815538328969626,0.491069451602502,-0.30618299705282
